TMIN_0,TMIN_1,TMIN_2,TMIN_3,TMIN_4,TMIN_5,TMIN_6,TMIN_7,TMIN_8
-15.121538262823442,-13.428772419577193,-11.736006576330942,-10.04324073308469,-8.350474889838441,-6.657709046592192,-4.964943203345941,-3.2721773600996897,-1.5794115168534404
-14.944482678021766,-13.239158469165808,-11.533834260309852,-9.828510051453895,-8.123185842597938,-6.41786163374198,-4.712537424886024,-3.007213216030067,-1.3018890071741094
-14.653136556485483,-12.935521970187505,-11.217907383889528,-9.50029279759155,-7.782678211293572,-6.065063624995593,-4.347449038697617,-2.6298344523996384,-0.9122198661016601
-14.06083454580094,-12.460882220301958,-10.860929894802975,-9.260977569303991,-7.661025243805009,-6.061072918306026,-4.461120592807042,-2.8611682673080594,-1.261215941809077
-13.930031925020288,-12.346636580956526,-10.763241236892762,-9.179845892829,-7.596450548765238,-6.013055204701475,-4.429659860637713,-2.8462645165739495,-1.2628691725101877
-14.491068089189284,-12.713683998937181,-10.936299908685077,-9.158915818432973,-7.381531728180871,-5.604147637928769,-3.8267635476766646,-2.0493794574245605,-0.2719953671724582
-13.776685403953032,-12.126306970347205,-10.475928536741378,-8.825550103135551,-7.175171669529726,-5.5247932359239,-3.874414802318073,-2.2240363687122464,-0.5736579351064197
-13.515247030252883,-11.822916046197344,-10.130585062141805,-8.438254078086265,-6.745923094030726,-5.053592109975186,-3.361261125919647,-1.6689301418641076,0.023400842191431792
-13.960506279669758,-12.160941553705356,-10.361376827740955,-8.561812101776551,-6.76224737581215,-4.962682649847748,-3.1631179238833447,-1.363553197918943,0.4360115280454586
-12.952592865045911,-11.224528958789229,-9.496465052532548,-7.768401146275865,-6.040337240019183,-4.312273333762501,-2.5842094275058187,-0.8561455212491378,0.8719183850075449
-12.71768660822365,-11.030601910183286,-9.34351721214292,-7.656432514102556,-5.969347816062191,-4.282263118021826,-2.595178419981462,-0.908093721941098,0.7789909760992675
-13.32093595432307,-11.622653982930197,-9.924372011537326,-8.226090040144452,-6.527808068751579,-4.8295260973587055,-3.131244125965834,-1.4329621545729605,0.2653198168199129
-12.77518395959286,-11.070100393645104,-9.365016827697348,-7.659933261749592,-5.954849695801836,-4.2497661298540805,-2.544682563906324,-0.8395989979585678,0.8654845679891885
-12.360189606433016,-10.66789834741714,-8.975607088401263,-7.283315829385386,-5.59102457036951,-3.8987333113536327,-2.2064420523377564,-0.5141507933218801,1.1781404656939962
-12.539367589497354,-10.799371026656507,-9.059374463815658,-7.319377900974811,-5.579381338133962,-3.839384775293114,-2.0993882124522667,-0.35939164961141756,1.3806049132294298
-11.87793070418447,-10.225542272832676,-8.573153841480883,-6.920765410129089,-5.268376978777296,-3.615988547425502,-1.9636001160737084,-0.31121168472191485,1.3411767466298787
-11.56263620274443,-9.908632889974758,-8.254629577205087,-6.600626264435414,-4.946622951665741,-3.2926196388960687,-1.6386163261263977,0.01538698664327498,1.6693902994129477
-11.54788215099001,-9.919776258008568,-8.291670365027125,-6.663564472045683,-5.03545857906424,-3.407352686082799,-1.7792467931013558,-0.15114090011991266,1.4769649928615287
-11.297770951689085,-9.66955914364913,-8.041347335609174,-6.413135527569217,-4.784923719529262,-3.1567119114893067,-1.5285001034493497,0.09971170459060552,1.7279235126305608
-11.345047737394486,-9.633980344901744,-7.9229129524090025,-6.211845559916261,-4.500778167423519,-2.789710774930777,-1.0786433824380364,0.6324240100547058,2.343491402547448
-10.797239367320604,-9.102565036885311,-7.4078907064500195,-5.713216376014728,-4.018542045579435,-2.323867715144143,-0.6291933847088522,1.0654809457264403,2.7601552761617327
-10.52202050448162,-8.81531485351287,-7.10860920254412,-5.40190355157537,-3.69519790060662,-1.9884922496378703,-0.2817865986691199,1.4249190522996305,3.131624703268381
-10.259313339339784,-8.523053116989384,-6.7867928946389835,-5.050532672288584,-3.3142724499381844,-1.5780122275877844,0.15824799476261475,1.8945082171130156,3.6307684394634148
-9.82973643283933,-8.101673253831343,-6.3736100748233575,-4.645546895815372,-2.9174837168073857,-1.1894205377993998,0.5386426412085861,2.266705820216572,3.994768999224558
-9.590977294222544,-7.8781030626089,-6.165228830995256,-4.452354599381612,-2.7394803677679676,-1.0266061361543244,0.6862680954593205,2.3991423270729655,4.112016558686609
-9.642829662141455,-7.91898413851554,-6.195138614889625,-4.471293091263709,-2.747447567637794,-1.023602044011879,0.7002434796140378,2.4240890032399527,4.147934526865868
-9.03808058335019,-7.331540602113083,-5.625000620875977,-3.9184606396388713,-2.2119206584017643,-0.5053806771646574,1.2011593040724478,2.9076992853095547,4.614239266546662
-9.06319309230978,-7.343716653141248,-5.624240213972717,-3.904763774804186,-2.185287335635655,-0.4658108964671239,1.2536655427014072,2.9731419818699383,4.692618421038469
-7.799886840141783,-6.181458227953312,-4.563029615764841,-2.94460100357637,-1.3261723913878996,0.2922562208005708,1.910684832989043,3.5291134451775132,5.147542057365984
-7.996636140104266,-6.2432750441313205,-4.4899139481583745,-2.7365528521854294,-0.9831917562124843,0.7701693397604616,2.5235304357334067,4.276891531706352,6.030252627679297
-7.877957293308809,-6.208539971902095,-4.53912265049538,-2.8697053290886654,-1.2002880076819515,0.4691293137247623,2.138546635131478,3.8079639565381918,5.477381277944906
-7.335571598593106,-5.615992881608155,-3.896414164623204,-2.176835447638253,-0.4572567306533024,1.2623219863316493,2.981900703316599,4.701479420301549,6.421058137286501
-6.885783221266858,-5.177418849295089,-3.4690544773233185,-1.7606901053515491,-0.05232573337977886,1.6560386385919914,3.36440301056376,5.07276738253553,6.7811317545073
-6.257187710621385,-4.585583508572245,-2.913979306523105,-1.2423751044739655,0.4292290975751749,2.1008332996243153,3.772437501673454,5.444041703722594,7.115645905771735
-5.760354722668026,-4.136098062246289,-2.511841401824551,-0.8875847414028133,0.7366719190189244,2.360928579440662,3.9851852398623997,5.609441900284137,7.233698560705875
-5.4547574738392965,-3.7737748812769065,-2.0927922887145165,-0.4118096961521269,1.2691728964102635,2.950155488972654,4.631138081535043,6.312120674097433,7.993103266659824
-5.684400226607955,-4.01459331848965,-2.3447864103713467,-0.6749795022530423,0.9948274058652613,2.664634313983565,4.33444122210187,6.004248130220174,7.674055038338477
-5.428169971302145,-3.6831010638395503,-1.938032156376956,-0.19296324891436178,1.552105658548233,3.2971745660108276,5.042243473473421,6.787312380936017,8.53238128839861
-5.158591474319272,-3.438688136341795,-1.718784798364318,0.0011185396131585534,1.721021877590636,3.4409252155681136,5.160828553545589,6.880731891523067,8.600635229500543
-4.736794833796469,-3.0505039832789635,-1.3642131327614582,0.32207771775604765,2.0083685682735526,3.6946594187910575,5.380950269308564,7.067241119826069,8.753531970343573
-4.557753287031243,-2.860489156573413,-1.1632250261155828,0.5340391043422477,2.2313032348000776,3.9285673652579085,5.6258314957157385,7.3230956261735685,9.020359756631398
-4.085676770517306,-2.3740474428712686,-0.6624181152252309,1.0492112124208068,2.7608405400668445,4.472469867712881,6.18409919535892,7.8957285230049585,9.607357850650995
-4.296913621493526,-2.596105569194598,-0.8952975168956696,0.8055105354032586,2.5063185877021867,4.207126640001115,5.907934692300043,7.608742744598971,9.309550796897899
-3.485042122016502,-1.8340191554808223,-0.18299618894514236,1.4680267775905373,3.1190497441262175,4.770072710661898,6.421095677197577,8.072118643733258,9.723141610268938
-3.430796055820253,-1.7568640897938077,-0.08293212376736259,1.5909998422590825,3.2649318082855276,4.938863774311972,6.612795740338418,8.286727706364864,9.960659672391309
-2.585134517315252,-0.930319868256559,0.724494780802134,2.379309429860827,4.03412407891952,5.688938727978213,7.343753377036906,8.9985680260956,10.653382675154292
-2.248015247655569,-0.5826362545692989,1.0827427385169712,2.748121731603242,4.413500724689511,6.078879717775781,7.744258710862052,9.409637703948322,11.075016697034592
-2.452066719096472,-0.8053121342479042,0.8414424506006637,2.488197035449232,4.1349516202978,5.781706205146367,7.428460789994936,9.075215374843504,10.721969959692071
-2.2794377063761733,-0.6419848415454197,0.9954680232853339,2.6329208881160877,4.270373752946841,5.907826617777594,7.545279482608349,9.182732347439101,10.820185212269855
-2.1615354300124894,-0.4721501899743048,1.2172350500638798,2.9066202901020644,4.596005530140249,6.2853907701784335,7.974776010216618,9.664161250254804,11.353546490292988
-2.31562910175866,-0.5780499513733852,1.1595291990118897,2.8971083493971643,4.634687499782439,6.372266650167715,8.10984580055299,9.847424950938265,11.58500410132354
-2.020591893814139,-0.31441324386445424,1.3917654060852307,3.097944056034916,4.8041227059846,6.510301355934287,8.216480005883971,9.922658655833656,11.62883730578334
-1.1806674053169235,0.3636481107307823,1.907963626778488,3.4522791428261934,4.996594658873899,6.540910174921605,8.085225690969311,9.629541207017018,11.173856723064723
-1.5088361044429022,0.20552993563555777,1.9198959757140177,3.634262015792478,5.348628055870938,7.062994095949398,8.777360136027857,10.491726176106317,12.206092216184777
-1.3038093701338187,0.4568301195428708,2.2174696092195605,3.9781090988962493,5.738748588572939,7.499388078249628,9.260027567926318,11.020667057603008,12.781306547279698
-1.2810797793423958,0.4269300450093332,2.1349398693610624,3.842949693712791,5.55095951806452,7.25896934241625,8.96697916676798,10.674988991119708,12.382998815471437
-0.7960041313009282,0.893814287515141,2.58363270633121,4.27345112514728,5.9632695439633485,7.653087962779417,9.342906381595489,11.032724800411557,12.722543219227626
-0.8634627013472363,0.8234030983147115,2.510268897976659,4.197134697638607,5.884000497300555,7.570866296962503,9.25773209662445,10.944597896286398,12.631463695948346
-0.4806598129008114,1.1818194537735405,2.8442987204478922,4.506777987122244,6.169257253796595,7.831736520470947,9.4942157871453,11.156695053819652,12.819174320494003
-0.1752229514910905,1.4593816060308358,3.093986163552762,4.7285907210746885,6.363195278596615,7.997799836118542,9.632404393640467,11.267008951162394,12.90161350868432
-0.1637068612713696,1.5155286294265835,3.1947641201245367,4.87399961082249,6.5532351015204435,8.232470592218396,9.911706082916348,11.590941573614302,13.270177064312255
-0.2311977312290616,1.5024424998394956,3.236082730908053,4.96972296197661,6.703363193045168,8.437003424113724,10.170643655182282,11.90428388625084,13.637924117319397
0.2720062897775542,1.9288715279824031,3.585736766187252,5.242602004392101,6.89946724259695,8.5563324808018,10.213197719006647,11.870062957211497,13.526928195416346
-0.1871140006576796,1.5847751206078313,3.3566642418733426,5.128553363138853,6.900442484404365,8.672331605669875,10.444220726935386,12.216109848200897,13.987998969466409
-0.0027965058102311,1.7537148256367627,3.5102261570837565,5.26673748853075,7.023248819977744,8.779760151424737,10.536271482871731,12.292782814318725,14.04929414576572
1.1329190139316745,2.7308159739120974,4.32871293389252,5.926609893872944,7.524506853853366,9.122403813833788,10.720300773814213,12.318197733794635,13.916094693775058
0.8710744590439301,2.6610402236105926,4.451005988177255,6.240971752743917,8.03093751731058,9.820903281877243,11.610869046443904,13.400834811010567,15.19080057557723
1.3049682225416548,2.968622389664486,4.632276556787317,6.295930723910148,7.959584891032979,9.62323905815581,11.286893225278641,12.950547392401473,14.614201559524304
1.145530980637658,2.8827317450595666,4.619932509481475,6.357133273903385,8.094334038325293,9.831534802747202,11.56873556716911,13.305936331591019,15.043137096012927
1.678065059769513,3.3294568846392236,4.980848709508934,6.632240534378645,8.283632359248355,9.935024184118067,11.586416008987776,13.237807833857488,14.889199658727197
2.099182500952419,3.7279005423977116,5.356618583843004,6.985336625288297,8.61405466673359,10.242772708178883,11.871490749624176,13.500208791069468,15.128926832514761
1.6684081946135152,3.403222800048672,5.1380374054838285,6.872852010918986,8.607666616354143,10.3424812217893,12.077295827224457,13.812110432659614,15.54692503809477
2.180610128933224,3.943324707324645,5.7060392857160664,7.468753864107488,9.231468442498908,10.994183020890329,12.756897599281753,14.519612177673174,16.282326756064595
2.6223357456123475,4.339545448552488,6.056755151492628,7.773964854432768,9.491174557372908,11.20838426031305,12.925593963253188,14.64280366619333,16.36001336913347
2.759740958290141,4.4503663981441175,6.140991837998094,7.831617277852072,9.522242717706048,11.212868157560024,12.903493597414002,14.594119037267978,16.284744477121954
2.685330285482748,4.438246965652617,6.191163645822486,7.9440803259923545,9.696997006162224,11.449913686332092,13.20283036650196,14.955747046671831,16.7086637268417
2.6858051964466254,4.388730473988809,6.091655751530992,7.794581029073176,9.49750630661536,11.200431584157542,12.903356861699727,14.606282139241909,16.309207416784094
3.506811959218599,5.221348633425224,6.93588530763185,8.650421981838475,10.3649586560451,12.079495330251726,13.794032004458352,15.508568678664977,17.223105352871602
3.7071849936080032,5.434845792667703,7.162506591727404,8.890167390787102,10.617828189846803,12.345488988906503,14.073149787966202,15.800810587025902,17.528471386085602
3.552504653441749,5.234357900115392,6.916211146789035,8.598064393462678,10.27991764013632,11.961770886809964,13.643624133483607,15.325477380157249,17.007330626830893
3.705308072750347,5.380586323890818,7.055864575031289,8.73114282617176,10.406421077312231,12.081699328452702,13.756977579593173,15.432255830733643,17.107534081874114
4.274060932250574,5.93101378630458,7.5879666403585855,9.244919494412592,10.901872348466597,12.558825202520602,14.215778056574608,15.872730910628615,17.52968376468262
3.880227964585447,5.52983894288263,7.1794499211798115,8.829060899476994,10.478671877774177,12.12828285607136,13.777893834368541,15.427504812665724,17.077115790962907
3.7204106218753457,5.5021351017051945,7.283859581535042,9.065584061364891,10.847308541194739,12.629033021024586,14.410757500854436,16.192481980684285,17.974206460514132
4.118865109960606,5.852849842553901,7.586834575147197,9.320819307740493,11.054804040333789,12.788788772927084,14.522773505520377,16.256758238113672,17.990742970706968
4.20290020017394,5.880693801061951,7.558487401949962,9.236281002837973,10.914074603725982,12.591868204613995,14.269661805502004,15.947455406390016,17.625249007278025
4.781293965716152,6.39387933199363,8.006464698271108,9.619050064548585,11.231635430826064,12.844220797103542,14.45680616338102,16.069391529658496,17.681976895935975
4.650415830187094,6.2978985413135256,7.945381252439956,9.592863963566387,11.24034667469282,12.887829385819249,14.535312096945681,16.182794808072114,17.830277519198543
4.920141145832157,6.539596874225255,8.159052602618353,9.778508331011452,11.39796405940455,13.01741978779765,14.636875516190745,16.256331244583844,17.875786972976943
5.007596530317824,6.576917639196531,8.146238748075238,9.715559856953945,11.284880965832652,12.85420207471136,14.423523183590067,15.992844292468774,17.56216540134748
4.341206418748389,6.1653234051654024,7.989440391582415,9.813557377999427,11.63767436441644,13.461791350833451,15.285908337250465,17.11002532366748,18.93414231008449
4.204414596757353,5.96929983976856,7.734185082779766,9.499070325790973,11.26395556880218,13.028840811813387,14.793726054824592,16.5586112978358,18.323496540847007
4.462828428367689,6.173462689980935,7.884096951594183,9.594731213207428,11.305365474820675,13.015999736433923,14.72663399804717,16.437268259660417,18.147902521273664
5.02334788235284,6.651996166974829,8.280644451596817,9.909292736218806,11.537941020840794,13.166589305462782,14.795237590084774,16.423885874706762,18.05253415932875
4.6430253454623625,6.304304393031245,7.9655834406001285,9.626862488169012,11.288141535737894,12.949420583306777,14.610699630875661,16.271978678444544,17.933257726013426
4.829567804777278,6.50951377014548,8.189459735513681,9.869405700881885,11.549351666250086,13.229297631618287,14.909243596986489,16.58918956235469,18.26913552772289
4.622094841011104,6.3013079963947085,7.980521151778313,9.659734307161917,11.338947462545523,13.018160617929126,14.69737377331273,16.376586928696337,18.05580008407994
4.851831042661952,6.5185214352582985,8.185211827854644,9.851902220450992,11.518592613047336,13.185283005643683,14.85197339824003,16.518663790836374,18.18535418343272
4.977037866349874,6.65578104341953,8.334524220489188,10.013267397558845,11.692010574628501,13.37075375169816,15.049496928767816,16.72824010583747,18.40698328290713
5.052371646275935,6.7207536533883685,8.389135660500802,10.057517667613235,11.725899674725667,13.394281681838102,15.062663688950535,16.73104569606297,18.3994277031754
5.697154123319054,7.299676121347467,8.90219811937588,10.504720117404293,12.107242115432708,13.709764113461121,15.312286111489534,16.91480810951795,18.51733010754636
4.916835080862725,6.6424131311853705,8.367991181508016,10.09356923183066,11.819147282153306,13.544725332475952,15.270303382798597,16.99588143312124,18.721459483443887
5.126284232895593,6.810740494061033,8.495196755226473,10.179653016391915,11.864109277557356,13.548565538722796,15.233021799888238,16.91747806105368,18.60193432221912
5.125950582131581,6.766779399141566,8.407608216151552,10.048437033161537,11.689265850171523,13.330094667181509,14.970923484191491,16.611752301201477,18.252581118211463
5.617445491277405,7.310920233182328,9.004394975087251,10.697869716992175,12.391344458897098,14.084819200802022,15.778293942706945,17.471768684611867,19.165243426516792
5.342079041218754,7.0266730561879465,8.711267071157138,10.395861086126331,12.080455101095524,13.765049116064716,15.449643131033909,17.1342371460031,18.818831160972294
5.82242049062158,7.420190592536978,9.017960694452377,10.615730796367776,12.213500898283176,13.811271000198573,15.409041102113973,17.00681120402937,18.60458130594477
5.504123754667639,7.2213728470143685,8.938621939361099,10.655871031707827,12.373120124054555,14.090369216401285,15.807618308748015,17.524867401094742,19.242116493441472
5.777167183402895,7.500428467193878,9.22368975098486,10.946951034775845,12.670212318566827,14.39347360235781,16.116734886148794,17.839996169939777,19.56325745373076
6.353710502517424,8.01937041465047,9.685030326783515,11.350690238916563,13.016350151049608,14.682010063182656,16.3476699753157,18.013329887448748,19.678989799581792
5.903434735330618,7.616652577549102,9.329870419767587,11.043088261986071,12.756306104204555,14.469523946423038,16.182741788641525,17.89595963086001,19.609177473078493
6.2689681087607845,7.968100714441702,9.66723332012262,11.366365925803539,13.065498531484456,14.764631137165374,16.463763742846293,18.162896348527212,19.862028954208128
6.191807818456346,7.876958304147456,9.562108789838566,11.247259275529675,12.932409761220786,14.617560246911896,16.302710732603007,17.987861218294118,19.673011703985228
5.993745986308353,7.759445428484741,9.52514487066113,11.29084431283752,13.056543755013909,14.822243197190296,16.587942639366688,18.35364208154307,20.119341523719463
6.923885780842951,8.620487854830097,10.317089928817243,12.01369200280439,13.710294076791534,15.406896150778682,17.10349822476583,18.800100298752973,20.49670237274012
7.301872313965648,8.99466668750406,10.687461061042471,12.380255434580885,14.073049808119297,15.765844181657709,17.45863855519612,19.151432928734533,20.844227302272945
7.204000667658467,8.873763894376395,10.543527121094323,12.21329034781225,13.88305357453018,15.552816801248106,17.222580027966035,18.892343254683965,20.56210648140189
7.662992211292678,9.25271048495574,10.842428758618802,12.432147032281865,14.021865305944928,15.61158357960799,17.20130185327105,18.791020126934114,20.380738400597178
7.588681563559321,9.253821019505358,10.918960475451394,12.584099931397429,14.249239387343465,15.914378843289501,17.579518299235538,19.244657755181574,20.90979721112761
7.141614468937592,8.942033749239139,10.742453029540684,12.542872309842231,14.343291590143778,16.143710870445325,17.94413015074687,19.744549431048416,21.544968711349963
7.790640417049974,9.495704676394995,11.200768935740017,12.905833195085037,14.61089745443006,16.31596171377508,18.021025973120103,19.726090232465125,21.431154491810148
8.234249048662432,9.919280960978526,11.60431287329462,13.289344785610714,14.974376697926807,16.659408610242902,18.344440522558997,20.02947243487509,21.714504347191184
8.018344451121209,9.726908467060017,11.435472482998826,13.144036498937636,14.852600514876444,16.561164530815255,18.269728546754063,19.97829256269287,21.68685657863168
8.298304826389307,10.02067917061368,11.743053514838053,13.465427859062427,15.1878022032868,16.91017654751117,18.632550891735548,20.354925235959918,22.07729958018429
8.518336799815495,10.217071397788539,11.915805995761582,13.614540593734624,15.313275191707667,17.01200978968071,18.710744387653754,20.409478985626798,22.10821358359984
8.926579045432756,10.602434338796783,12.27828963216081,13.954144925524835,15.630000218888862,17.30585551225289,18.981710805616913,20.65756609898094,22.333421392344967
8.644936112961341,10.421774510397862,12.198612907834383,13.975451305270902,15.752289702707422,17.529128100143943,19.305966497580464,21.082804895016984,22.859643292453505
8.56422582755475,10.314597410498221,12.064968993441692,13.815340576385164,15.565712159328635,17.316083742272106,19.06645532521558,20.81682690815905,22.56719849110252
8.915729706025648,10.606213494781514,12.296697283537382,13.98718107229325,15.677664861049116,17.368148649804983,19.05863243856085,20.74911622731672,22.439600016072585
9.296236814251634,10.865102073697583,12.433967333143531,14.002832592589481,15.571697852035431,17.140563111481377,18.709428370927327,20.278293630373277,21.847158889819227
9.328204762383727,11.029504493686495,12.730804224989264,14.432103956292034,16.1334036875948,17.83470341889757,19.53600315020034,21.23730288150311,22.938602612805877
9.013711569496328,10.732358502820963,12.451005436145598,14.169652369470231,15.888299302794866,17.6069462361195,19.325593169444137,21.04424010276877,22.762887036093407
9.024377893942772,10.731325016446371,12.438272138949971,14.145219261453569,15.852166383957169,17.55911350646077,19.266060628964368,20.973007751467968,22.679954873971568
8.67975651118077,10.415836091867206,12.15191567255364,13.887995253240074,15.62407483392651,17.360154414612946,19.09623399529938,20.832313575985815,22.56839315667225
9.131658417064209,10.81547784591711,12.499297274770012,14.183116703622913,15.866936132475814,17.550755561328714,19.234574990181617,20.91839441903452,22.60221384788742
9.60148688554096,11.238963539680649,12.87644019382034,14.51391684796003,16.15139350209972,17.788870156239412,19.4263468103791,21.06382346451879,22.70130011865848
8.771739966839384,10.482589077680181,12.193438188520977,13.904287299361773,15.61513641020257,17.325985521043368,19.03683463188416,20.74768374272496,22.458532853565757
9.431558352554292,11.176452315020827,12.92134627748736,14.666240239953893,16.411134202420428,18.156028164886962,19.900922127353496,21.64581608982003,23.390710052286565
9.776580847962396,11.406380437399786,13.036180026837174,14.665979616274562,16.295779205711952,17.92557879514934,19.55537838458673,21.185177974024118,22.814977563461508
9.853980511769269,11.458779906336916,13.063579300904564,14.66837869547221,16.273178090039856,17.877977484607506,19.48277687917515,21.087576273742798,22.692375668310447
9.314742995003918,11.085529064308984,12.85631513361405,14.627101202919114,16.39788727222418,18.168673341529246,19.93945941083431,21.710245480139378,23.48103154944444
9.873015129586326,11.482898647611693,13.092782165637058,14.702665683662424,16.31254920168779,17.922432719713157,19.53231623773852,21.142199755763887,22.752083273789253
9.2649461587061,10.979201211950153,12.693456265194206,14.40771131843826,16.121966371682312,17.836221424926364,19.550476478170417,21.26473153141447,22.97898658465852
9.220519131681195,10.95435255156134,12.688185971441486,14.422019391321633,16.15585281120178,17.889686231081924,19.62351965096207,21.357353070842215,23.09118649072236
9.584113761839978,11.315611070280768,13.047108378721559,14.77860568716235,16.51010299560314,18.24160030404393,19.97309761248472,21.704594920925512,23.436092229366302
9.944109820159744,11.554533260103728,13.164956700047712,14.775380139991697,16.385803579935683,17.99622701987967,19.60665045982365,21.217073899767634,22.82749733971162
9.381803119207314,11.076123072973703,12.770443026740091,14.464762980506478,16.159082934272867,17.853402888039255,19.547722841805644,21.242042795572033,22.93636274933842
9.017273913157425,10.706484041591427,12.395694170025429,14.08490429845943,15.774114426893432,17.463324555327432,19.152534683761434,20.841744812195437,22.53095494062944
9.100019799643029,10.836162068254145,12.572304336865262,14.308446605476378,16.044588874087495,17.780731142698613,19.516873411309728,21.253015679920843,22.98915794853196
9.750173859139531,11.391763004056079,13.033352148972629,14.674941293889177,16.316530438805724,17.958119583722272,19.599708728638824,21.24129787355537,22.88288701847192
9.049199024160105,10.770706042581118,12.492213061002131,14.213720079423144,15.935227097844159,17.65673411626517,19.378241134686185,21.0997481531072,22.82125517152821
9.116390611011797,10.86641848714343,12.616446363275065,14.366474239406699,16.116502115538335,17.86652999166997,19.616557867801603,21.366585743933236,23.11661362006487
8.919366875476612,10.62131381179962,12.323260748122628,14.025207684445638,15.727154620768646,17.429101557091656,19.131048493414664,20.83299542973767,22.53494236606068
9.411936852696492,11.116934987635826,12.82193312257516,14.526931257514496,16.23192939245383,17.936927527393166,19.6419256623325,21.346923797271835,23.05192193221117
9.1756594977175,10.828521263921656,12.481383030125812,14.134244796329966,15.787106562534122,17.439968328738278,19.092830094942432,20.74569186114659,22.398553627350744
8.955515986013742,10.5815970262376,12.207678066461455,13.833759106685312,15.459840146909169,17.085921187133025,18.712002227356884,20.338083267580735,21.964164307804595
8.572226761001366,10.283513066361834,11.994799371722305,13.706085677082774,15.417371982443242,17.128658287803713,18.839944593164184,20.55123089852465,22.26251720388512
9.184093030627798,10.788086553756283,12.39208007688477,13.996073600013256,15.600067123141741,17.20406064627023,18.808054169398716,20.412047692527203,22.016041215655687
8.426038962029903,10.18299312258337,11.939947283136839,13.696901443690308,15.453855604243776,17.210809764797244,18.967763925350713,20.72471808590418,22.48167224645765
8.241188629732846,9.933873437310126,11.626558244887406,13.319243052464683,15.011927860041963,16.704612667619244,18.39729747519652,20.0899822827738,21.78266709035108
7.763404421377932,9.549025977250073,11.334647533122215,13.120269088994355,14.9058906448665,16.69151220073864,18.47713375661078,20.262755312482923,22.048376868355064
8.309337405827746,9.953465131466933,11.59759285710612,13.241720582745309,14.885848308384496,16.529976034023683,18.17410375966287,19.818231485302057,21.462359210941244
8.149079703462583,9.886683800039576,11.624287896616568,13.36189199319356,15.099496089770552,16.837100186347545,18.574704282924536,20.31230837950153,22.04991247607852
7.790467800586368,9.479881972692127,11.169296144797883,12.858710316903641,14.5481244890094,16.237538661115156,17.926952833220916,19.616367005326673,21.30578117743243
7.863929013274242,9.517198120435733,11.170467227597223,12.823736334758713,14.477005441920205,16.130274549081694,17.783543656243186,19.436812763404678,21.090081870566166
7.646679436835676,9.300642313710304,10.954605190584932,12.60856806745956,14.262530944334188,15.916493821208816,17.570456698083444,19.22441957495807,20.8783824518327
7.681221688211679,9.339155288480825,10.997088888749971,12.655022489019117,14.312956089288264,15.97088968955741,17.628823289826556,19.286756890095702,20.94469049036485
7.439855813855203,9.05806251527597,10.676269216696738,12.294475918117508,13.912682619538275,15.530889320959043,17.149096022379812,18.76730272380058,20.385509425221347
6.756957825370379,8.496701849861442,10.236445874352501,11.976189898843565,13.715933923334624,15.455677947825688,17.195421972316748,18.93516599680781,20.67491002129887
6.894671115012866,8.554320229327114,10.213969343641361,11.873618457955608,13.533267572269857,15.192916686584105,16.852565800898354,18.5122149152126,20.171864029526848
6.322881883464887,8.052929714100607,9.782977544736326,11.513025375372047,13.243073206007768,14.973121036643487,16.703168867279206,18.43321669791493,20.16326452855065
6.810614849819596,8.414078101866425,10.017541353913252,11.621004605960081,13.22446785800691,14.82793111005374,16.431394362100566,18.034857614147395,19.638320866194224
6.586585128681512,8.197465756056552,9.80834638343159,11.41922701080663,13.030107638181669,14.640988265556707,16.25186889293175,17.86274952030679,19.473630147681828
5.750977195325692,7.419337539845651,9.08769788436561,10.756058228885571,12.42441857340553,14.09277891792549,15.76113926244545,17.429499606965408,19.09785995148537
5.490780834060214,7.270552800450097,9.05032476683998,10.830096733229862,12.609868699619746,14.38964066600963,16.169412632399514,17.949184598789394,19.728956565179278
5.067699217104612,6.8064004384801855,8.54510165985576,10.283802881231333,12.022504102606906,13.76120532398248,15.499906545358055,17.238607766733626,18.9773089881092
5.148103510165903,6.756442245053855,8.364780979941807,9.97311971482976,11.581458449717712,13.189797184605663,14.798135919493616,16.40647465438157,18.01481338926952
4.61226325768225,6.389278826996973,8.166294396311695,9.943309965626419,11.720325534941143,13.497341104255867,15.274356673570587,17.05137224288531,18.828387812200035
4.7665606571734,6.441573809402829,8.116586961632258,9.791600113861687,11.466613266091116,13.141626418320545,14.816639570549974,16.491652722779403,18.16666587500883
3.921824214898837,5.675602968181202,7.429381721463569,9.183160474745934,10.9369392280283,12.690717981310666,14.444496734593033,16.1982754878754,17.952054241157764
3.852904878088264,5.53136120548541,7.209817532882558,8.888273860279705,10.566730187676852,12.245186515073998,13.923642842471146,15.602099169868293,17.28055549726544
3.6981048603216378,5.429901569490089,7.16169827865854,8.89349498782699,10.625291696995443,12.357088406163893,14.088885115332346,15.820681824500795,17.552478533669248
3.315949328881281,5.09140046577896,6.86685160267664,8.642302739574319,10.417753876471998,12.193205013369678,13.968656150267357,15.744107287165036,17.519558424062716
3.3342422635880684,5.100364253774871,6.866486243961674,8.632608234148478,10.398730224335281,12.164852214522083,13.930974204708887,15.697096194895689,17.463218185082493
3.432325173006598,5.064265674494598,6.6962061759825975,8.328146677470595,9.960087178958595,11.592027680446595,13.223968181934595,14.855908683422594,16.487849184910594
3.126379651598326,4.854825077504012,6.5832705034096985,8.311715929315385,10.040161355221072,11.768606781126756,13.497052207032443,15.22549763293813,16.953943058843816
