IRRAD_0,IRRAD_1,IRRAD_2,IRRAD_3,IRRAD_4,IRRAD_5,IRRAD_6,IRRAD_7,IRRAD_8
13120.635465383994,14544.302962487245,15967.970459590497,17391.63795669375,18815.305453797002,20238.972950900254,21662.640448003505,23086.307945106757,24509.97544221001
12810.492120456744,14238.088175055827,15665.684229654911,17093.280284253997,18520.87633885308,19948.472393452164,21376.06844805125,22803.664502650332,24231.260557249418
13076.72332878106,14449.377403145721,15822.031477510383,17194.685551875045,18567.339626239707,19939.99370060437,21312.64777496903,22685.301849333693,24057.955923698355
12807.83523473757,14149.60169778933,15491.36816084109,16833.13462389285,18174.90108694461,19516.66754999637,20858.43401304813,22200.20047609989,23541.96693915165
12385.939433139803,13798.722786701353,15211.506140262904,16624.289493824454,18037.072847386004,19449.856200947554,20862.639554509104,22275.422908070654,23688.206261632204
11703.383478813752,13112.467251183538,14521.551023553324,15930.63479592311,17339.718568292898,18748.80234066268,20157.88611303247,21566.969885402257,22976.05365777204
11120.329546594116,12534.913458482288,13949.49737037046,15364.08128225863,16778.6651941468,18193.249106034975,19607.833017923145,21022.41692981132,22437.00084169949
11476.364194769274,12869.356771005816,14262.349347242358,15655.341923478902,17048.33449971544,18441.327075951987,19834.31965218853,21227.31222842507,22620.304804661613
10708.77977509102,12232.236496477963,13755.693217864904,15279.149939251847,16802.60666063879,18326.06338202573,19849.520103412673,21372.976824799618,22896.43354618656
10726.372871352649,12213.455032876493,13700.537194400336,15187.61935592418,16674.701517448026,18161.783678971868,19648.865840495713,21135.948002019555,22623.0301635434
10517.907268425166,11951.555683703707,13385.20409898225,14818.852514260794,16252.500929539336,17686.149344817877,19119.797760096422,20553.446175374964,21987.094590653505
10550.728711975942,11905.424104934928,13260.119497893913,14614.814890852896,15969.510283811882,17324.205676770867,18678.90106972985,20033.596462688838,21388.29185564782
9608.03094275015,11082.416430821482,12556.801918892814,14031.187406964145,15505.572895035475,16979.95838310681,18454.34387117814,19928.729359249468,21403.1148473208
9154.211472736675,10571.757708386227,11989.303944035779,13406.85017968533,14824.396415334882,16241.942650984434,17659.488886633986,19077.035122283538,20494.58135793309
9375.00404287771,10714.543947798384,12054.083852719057,13393.62375763973,14733.163662560404,16072.703567481078,17412.24347240175,18751.783377322427,20091.3232822431
8553.788579253333,10039.126595053358,11524.464610853385,13009.80262665341,14495.140642453436,15980.478658253463,17465.816674053487,18951.154689853516,20436.49270565354
8612.897034368067,10018.170499418815,11423.443964469561,12828.717429520308,14233.990894571056,15639.264359621804,17044.537824672552,18449.811289723297,19855.084754774045
8170.76968882449,9635.61852166341,11100.467354502329,12565.316187341246,14030.165020180166,15495.013853019085,16959.862685858003,18424.711518696924,19889.56035153584
8432.041122164206,9791.433334793612,11150.825547423017,12510.217760052423,13869.609972681828,15229.002185311234,16588.39439794064,17947.786610570045,19307.17882319945
8283.09388921315,9692.940337866308,11102.786786519464,12512.633235172621,13922.479683825779,15332.326132478935,16742.172581132094,18152.019029785246,19561.865478438405
7241.460717631035,8677.695041981902,10113.92936633277,11550.16369068364,12986.398015034507,14422.632339385375,15858.866663736244,17295.100988087113,18731.33531243798
7098.828359783784,8601.461012315101,10104.09366484642,11606.726317377736,13109.358969909052,14611.99162244037,16114.624274971688,17617.256927503004,19119.88958003432
7089.006532695334,8535.742290659393,9982.478048623452,11429.213806587513,12875.949564551573,14322.685322515632,15769.421080479693,17216.156838443752,18662.89259640781
7360.397006411607,8747.810454321614,10135.22390223162,11522.637350141626,12910.050798051632,14297.464245961639,15684.877693871644,17072.29114178165,18459.704589691657
6777.73551004078,8210.452825902508,9643.170141764236,11075.887457625962,12508.60477348769,13941.322089349418,15374.039405211144,16806.756721072874,18239.4740369346
6582.223743215227,8002.970950104847,9423.718156994468,10844.465363884086,12265.212570773707,13685.959777663327,15106.706984552948,16527.454191442568,17948.20139833219
6379.378979418266,7800.24147599606,9221.103972573856,10641.966469151648,12062.828965729444,13483.691462307237,14904.553958885033,16325.416455462826,17746.278952040622
6195.097136032629,7638.920984753406,9082.744833474182,10526.568682194957,11970.392530915733,13414.21637963651,14858.040228357284,16301.86407707806,17745.687925798837
6511.519045840888,7992.128097116129,9472.737148391368,10953.346199666608,12433.95525094185,13914.564302217088,15395.17335349233,16875.78240476757,18356.39145604281
6481.885029769309,7887.918698479239,9293.95236718917,10699.986035899099,12106.019704609029,13512.053373318959,14918.087042028888,16324.120710738818,17730.154379448748
6447.372152619328,7909.925105146969,9372.47805767461,10835.031010202252,12297.583962729896,13760.136915257535,15222.689867785179,16685.242820312822,18147.79577284046
6096.63596507207,7511.77269434982,8926.90942362757,10342.046152905321,11757.182882183071,13172.319611460822,14587.456340738572,16002.593070016323,17417.729799294073
5854.657828306202,7350.854407360411,8847.050986414619,10343.247565468828,11839.444144523037,13335.640723577246,14831.837302631455,16328.033881685664,17824.230460739873
5942.573750529613,7362.089091407821,8781.604432286029,10201.119773164237,11620.635114042445,13040.150454920653,14459.665795798861,15879.181136677069,17298.696477555277
5762.730897774369,7146.655566474962,8530.580235175556,9914.504903876148,11298.42957257674,12682.354241277335,14066.278909977927,15450.203578678522,16834.128247379114
5678.388302311657,7097.227025190024,8516.065748068391,9934.904470946756,11353.743193825125,12772.58191670349,14191.420639581858,15610.259362460223,17029.09808533859
5990.299034247104,7456.9192034825,8923.539372717896,10390.159541953293,11856.77971118869,13323.399880424085,14790.020049659483,16256.640218894878,17723.260388130275
5544.192416553176,6938.615051832173,8333.03768711117,9727.460322390167,11121.882957669164,12516.30559294816,13910.728228227157,15305.150863506153,16699.57349878515
5357.166416410864,6799.061292137889,8240.956167864913,9682.851043591938,11124.745919318964,12566.640795045987,14008.535670773013,15450.430546500038,16892.325422227063
4410.193168610515,5934.045384737611,7457.897600864707,8981.749816991804,10505.6020331189,12029.454249245995,13553.30646537309,15077.158681500187,16601.010897627282
4975.484487432425,6379.90330121017,7784.322114987914,9188.74092876566,10593.159742543401,11997.578556321147,13401.997370098892,14806.416183876634,16210.83499765438
4523.6169852515095,5928.925450826533,7334.2339164015575,8739.542381976582,10144.850847551606,11550.15931312663,12955.467778701652,14360.776244276676,15766.0847098517
4680.617019627774,6114.86685111362,7549.116682599466,8983.366514085312,10417.616345571158,11851.866177057003,13286.11600854285,14720.365840028695,16154.61567151454
4446.167456238347,5867.410272780226,7288.653089322104,8709.895905863985,10131.138722405864,11552.381538947742,12973.624355489621,14394.8671720315,15816.109988573378
4156.445573649073,5575.170534136293,6993.8954946235135,8412.620455110733,9831.345415597954,11250.070376085176,12668.795336572395,14087.520297059616,15506.245257546836
3958.1169136460703,5431.060702528736,6904.004491411402,8376.94828029407,9849.892069176734,11322.8358580594,12795.779646942066,14268.723435824733,15741.667224707398
3630.795388330276,5066.469625223599,6502.143862116922,7937.8180990102455,9373.492335903567,10809.16657279689,12244.840809690215,13680.515046583538,15116.18928347686
3412.744013603041,4881.04329987896,6349.34258615488,7817.6418724308,9285.941158706719,10754.240444982639,12222.53973125856,13690.83901753448,15159.1383038104
3177.6714452761616,4544.280501189218,5910.889557102275,7277.498613015331,8644.107668928387,10010.716724841444,11377.325780754501,12743.934836667559,14110.543892580616
2593.7386954689323,4048.7070005560363,5503.675305643141,6958.643610730243,8413.611915817348,9868.580220904452,11323.548525991555,12778.51683107866,14233.485136165764
2600.043987161552,3999.1035457063467,5398.163104251142,6797.222662795935,8196.28222134073,9595.341779885524,10994.40133843032,12393.460896975113,13792.520455519909
2666.737025429044,4033.4784988878587,5400.219972346673,6766.9614458054875,8133.702919264302,9500.444392723117,10867.185866181931,12233.927339640746,13600.66881309956
2282.054557897569,3677.7883081387586,5073.522058379948,6469.2558086211375,7864.989558862328,9260.723309103518,10656.457059344706,12052.190809585896,13447.924559827086
1699.557615712915,3142.7682279592755,4585.9788402056365,6029.189452451997,7472.400064698358,8915.610676944718,10358.821289191077,11802.031901437438,13245.2425136838
1350.7904399443253,2785.8779787822605,4220.965517620195,5656.0530564581295,7091.140595296065,8526.228134134,9961.315672971934,11396.40321180987,12831.490750647805
873.031105797643,2356.8856923455687,3840.740278893495,5324.594865441421,6808.449451989347,8292.304038537273,9776.158625085198,11260.013211633124,12743.86779818105
936.6617081653188,2374.259371765004,3811.8570353646887,5249.454698964373,6687.052362564058,8124.650026163743,9562.247689763428,10999.845353363113,12437.443016962798
1093.4619338627174,2458.783407838103,3824.1048818134877,5189.4263557888735,6554.747829764258,7920.069303739644,9285.390777715029,10650.712251690415,12016.0337256658
599.6311766243185,2019.5113357620312,3439.3914948997435,4859.271654037457,6279.151813175169,7699.031972312881,9118.912131450594,10538.792290588306,11958.672449726018
678.4935166460231,2128.149533088964,3577.8055495319045,5027.461565974844,6477.117582417785,7926.773598860726,9376.429615303667,10826.085631746608,12275.741648189549
258.9624037569002,1714.087344496868,3169.2122852368357,4624.337225976803,6079.462166716771,7534.587107456739,8989.712048196707,10444.836988936675,11899.961929676643
-162.6408022871954,1299.253564234299,2761.147930755793,4223.042297277288,5684.936663798781,7146.831030320275,8608.725396841772,10070.619763363266,11532.51412988476
-683.8542021137938,804.9133682953401,2293.680938704474,3782.4485091136075,5271.216079522742,6759.983649931876,8248.751220341008,9737.518790750142,11226.286361159277
-416.9010062704006,1080.294309175797,2577.4896246219946,4074.6849400681926,5571.880255514389,7069.075570960586,8566.270886406786,10063.466201852983,11560.66151729918
-99.57592796521516,1333.7018142137872,2766.9795563927896,4200.2572985717925,5633.535040750795,7066.812782929797,8500.090525108799,9933.368267287802,11366.646009466804
-408.3426032241308,1029.6163150751013,2467.575233374333,3905.534151673565,5343.4930699727975,6781.45198827203,8219.41090657126,9657.369824870493,11095.328743169724
-245.05235056186345,1109.2532090779764,2463.5587687178163,3817.864328357656,5172.1698879974965,6526.475447637336,7880.781007277176,9235.086566917014,10589.392126556855
-714.0188114083297,744.4845047179871,2202.9878208443038,3661.491136970621,5119.994453096938,6578.497769223254,8037.001085349572,9495.504401475888,10954.007717602204
-718.7501860556418,789.324068249509,2297.39832255466,3805.4725768598105,5313.546831164961,6821.621085470112,8329.695339775262,9837.769594080413,11345.843848385564
-1318.8516222309977,170.45431211136815,1659.760246453734,3149.0661807961,4638.372115138465,6127.678049480832,7616.983983823198,9106.289918165563,10595.59585250793
-760.0505991804274,630.3886314779185,2020.8278621362642,3411.26709279461,4801.706323452956,6192.145554111302,7582.584784769648,8973.024015427993,10363.46324608634
-906.788357056753,522.0455582678009,1950.8794735923548,3379.713388916908,4808.547304241462,6237.381219566017,7666.215134890569,9095.049050215122,10523.882965539677
-482.83982166960834,943.7215767410934,2370.282975151795,3796.8443735624965,5223.405771973198,6649.9671703839,8076.528568794601,9503.089967205304,10929.651365616006
-635.6755365826152,707.8099341736781,2051.2954049299715,3394.7808756862646,4738.266346442559,6081.751817198852,7425.237287955144,8768.722758711438,10112.208229467731
-1270.5230042534215,171.69233194083017,1613.9076681350818,3056.1230043293335,4498.338340523585,5940.553676717837,7382.769012912088,8824.98434910634,10267.199685300591
-1285.9674675371334,155.39754639497596,1596.7625603270853,3038.127574259195,4479.492588191304,5920.857602123413,7362.222616055524,8803.587629987633,10244.952643919742
-944.9034372498336,449.48299924783987,1843.8694357455133,3238.255872243187,4632.64230874086,6027.028745238534,7421.415181736207,8815.801618233882,10210.188054731554
-1176.0501603886753,309.33681523200767,1794.7237908526906,3280.1107664733736,4765.497742094057,6250.88471771474,7736.271693335422,9221.658668956106,10707.045644576789
-1271.4483886480937,145.3387589864767,1562.125906621047,2978.9130542556177,4395.700201890188,5812.4873495247575,7229.274497159329,8646.0616447939,10062.84879242847
-1198.1143736587578,212.5055293996984,1623.1254324581546,3033.7453355166112,4444.3652385750665,5854.985141633522,7265.60504469198,8676.224947750436,10086.844850808891
-1485.3156720048155,-70.32491898442163,1344.6658340359722,2759.6565870563663,4174.64734007676,5589.638093097154,7004.628846117548,8419.61959913794,9834.610352158335
-1437.7969705523046,-24.417381027397596,1388.9622084975094,2802.3417980224167,4215.7213875473235,5629.10097707223,7042.480566597138,8455.860156122044,9869.239745646952
-1647.0906489766223,-251.2831146665053,1144.5244196436117,2540.3319539537288,3936.139488263846,5331.947022573963,6727.75455688408,8123.562091194197,9519.369625504314
-2060.548452528666,-673.5578129534897,713.4328266216867,2100.4234661968626,3487.4141057720394,4874.404745347216,6261.395384922391,7648.386024497568,9035.376664072744
-1436.3536260241235,-62.96365287194362,1310.4263202802363,2683.8162934324164,4057.206266584596,5430.596239736776,6803.986212888956,8177.376186041136,9550.766159193316
-2022.6664249836908,-615.797215484507,791.0719940146769,2197.9412035138607,3604.8104130130446,5011.679622512229,6418.548832011413,7825.418041510597,9232.28725100978
-2076.556326362628,-654.7606734144342,767.0349795337597,2188.830632481953,3610.6262854301476,5032.421938378342,6454.217591326535,7876.013244274729,9297.808897222923
-2252.3294991113107,-881.2351496212136,489.8591998688835,1860.953549358981,3232.0478988490777,4603.142248339174,5974.236597829273,7345.330947319369,8716.425296809466
-2813.2110394965307,-1329.7471026651,153.7168341663305,1637.1807709977606,3120.6447078291917,4604.108644660622,6087.5725814920515,7571.036518323483,9054.500455154914
-2661.4098984364923,-1178.5786104058686,304.25267762475505,1787.0839656553785,3269.9152536860024,4752.746541716626,6235.57782974725,7718.409117777874,9201.240405808498
-2826.6705604040244,-1427.6603668837379,-28.65017336345136,1370.3600201568352,2769.3702136771217,4168.380407197408,5567.390600717695,6966.40079423798,8365.410987758267
-2726.947503301555,-1314.349913946489,98.24767540857692,1510.8452647636432,2923.442854118709,4336.040443473775,5748.6380328288415,7161.235622183907,8573.833211538973
-3304.8414294361387,-1826.403378394514,-347.9653273528893,1130.4727236887352,2608.91077473036,4087.348825771985,5565.786876813609,7044.224927855234,8522.662978896858
-2397.3414739936657,-1065.2932090862923,266.755055821081,1598.8033207284543,2930.8515856358276,4262.899850543201,5594.948115450574,6926.9963803579485,8259.044645265321
-3627.4616360363134,-2120.439383973988,-613.4171319116622,893.6051201506634,2400.627372212989,3907.6496242753146,5414.67187633764,6921.694128399967,8428.71638046229
-3176.707850057849,-1754.0106962713226,-331.313542484796,1091.3836113017305,2514.080765088257,3936.7779188747836,5359.47507266131,6782.172226447837,8204.869380234362
-3179.062763968951,-1776.868711018954,-374.6746580689569,1027.5193948810402,2429.7134478310372,3831.9075007810343,5234.101553731031,6636.295606681028,8038.4896596310255
-3855.313490042335,-2339.750291725244,-824.187093408153,691.3761049089376,2206.939303226029,3722.5025015431206,5238.06569986021,6753.628898177301,8269.192096494393
-3236.8956485728368,-1773.2785988512414,-309.6615491296461,1153.9555005919492,2617.5725503135445,4081.18960003514,5544.806649756735,7008.4236994783305,8472.040749199925
-3482.4640611147934,-2042.5970323262845,-602.7300035377757,837.1370252507331,2277.004054039242,3716.871082827751,5156.73811161626,6596.6051404047685,8036.472169193277
-3320.990346556342,-1856.005170675499,-391.01999479465576,1073.965181086187,2538.9503569670305,4003.935532847874,5468.920708728716,6933.9058846095595,8398.891060490403
-3532.3710912654747,-2092.0812202583575,-651.7913492512407,788.4985217558765,2228.788392762993,3669.07826377011,5109.368134777227,6549.658005784344,7989.947876791461
-2999.4150964732275,-1560.9590837492506,-122.50307102527358,1315.9529416987039,2754.4089544226804,4192.864967146657,5631.320979870636,7069.776992594612,8508.233005318589
-3640.184623630536,-2210.711186685374,-781.2377497402113,648.2356872049509,2077.7091241501134,3507.182561095276,4936.655998040438,6366.129434985602,7795.602871930763
-3045.875387034906,-1676.6830925700426,-307.49079810517924,1061.7014963596844,2430.8937908245475,3800.0860852894107,5169.278379754274,6538.470674219137,7907.662968684001
-3048.806392613586,-1680.574494553675,-312.3425964937642,1055.8893015661465,2424.1211996260577,3792.353097685969,5160.5849957458795,6528.816893805792,7897.048791865702
-3254.70612516729,-1835.528608172112,-416.351091176934,1002.8264258182439,2422.003942813422,3841.1814598086,5260.358976803778,6679.536493798956,8098.714010794134
-2892.007649843303,-1467.1765402032845,-42.345430563265836,1382.485679076753,2807.3167887167715,4232.14789835679,5656.97900799681,7081.810117636827,8506.641227276847
-3153.800782384907,-1770.5369429534285,-387.2731035219499,995.9907359095291,2379.2545753410072,3762.5184147724854,5145.782254203965,6529.046093635443,7912.309933066921
-3203.7098658311093,-1832.173072045728,-460.6362782603469,910.9005155250347,2282.4373093104155,3653.974103095796,5025.510896881178,6397.047690666559,7768.58448445194
-3267.386439435338,-1811.9319350835958,-356.4774307318535,1098.9770736198884,2554.431577971631,4009.886082323374,5465.3405866751145,6920.795091026857,8376.2495953786
-3431.055735575513,-2006.3448824156912,-581.6340292558693,843.0768239039521,2267.7876770637745,3692.498530223597,5117.209383383417,6541.920236543239,7966.631089703062
-3142.712560664856,-1682.0905447949876,-221.46852892511924,1239.1534869447487,2699.7755028146175,4160.397518684486,5621.019534554353,7081.641550424222,8542.263566294092
-3048.0190335393445,-1672.245904987959,-296.47277643657344,1079.300352114812,2455.0734806661976,3830.846609217583,5206.619737768969,6582.392866320354,7958.16599487174
-3009.4663688254086,-1578.9080750246617,-148.34978122391476,1282.2085125768326,2712.766806377579,4143.325100178326,5573.883393979074,7004.44168777982,8434.999981580568
-3442.223095819419,-1988.3507786379323,-534.4784614564455,919.3938557250408,2373.266172906528,3827.1384900880153,5281.0108072695,6734.883124450987,8188.755441632475
-3713.821734964509,-2196.9484262384995,-680.0751175124901,836.7981912135187,2353.6714999395285,3870.5448086655383,5387.418117391546,6904.291426117556,8421.164734843565
-3433.803186415096,-1975.407935878573,-517.0126853420497,941.3825651944735,2399.7778157309967,3858.17306626752,5316.568316804043,6774.963567340566,8233.35881787709
-3262.9683296222343,-1855.0059374693808,-447.04354531652734,960.9188468363259,2368.8812389891796,3776.8436311420332,5184.8060232948865,6592.768415447741,8000.730807600594
-3367.697749668392,-2000.6737557288693,-633.6497617893465,733.3742321501759,2100.398226089699,3467.4222200292224,4834.446213968744,6201.470207908267,7568.4942018477905
-3411.7554094738625,-1958.1079803558132,-504.46055123776387,949.1868778802855,2402.834306998335,3856.481736116384,5310.1291652344335,6763.776594352483,8217.424023470532
-3004.7656374057533,-1603.220248555948,-201.6748597061428,1199.8705291436627,2601.4159179934677,4002.9613068432727,5404.506695693079,6806.052084542884,8207.597473392689
-3176.072121138211,-1763.1710007411357,-350.2698803440603,1062.6312400530155,2475.5323604500904,3888.4334808471654,5301.334601244242,6714.235721641317,8127.1368420383915
-4014.909740170277,-2544.6826076426687,-1074.4554751150604,395.7716574125475,1865.9987899401563,3336.225922467765,4806.453054995372,6276.680187522981,7746.90732005059
-3455.086344995017,-2022.6300974534204,-590.1738499118237,842.2823976297727,2274.7386451713696,3707.1948927129665,5139.651140254562,6572.107387796159,8004.563635337756
-3449.306903696281,-1992.1750002975598,-535.0430968988385,922.088806499883,2379.220709898604,3836.352613297325,5293.484516696048,6750.616420094768,8207.74832349349
-3759.3192741893527,-2328.382665026452,-897.446055863551,533.4905532993498,1964.4271624622506,3395.3637716251515,4826.300380788052,6257.236989950952,7688.173599113854
-3515.668888405736,-2111.46435303027,-707.2598176548036,696.9447177206625,2101.149253096129,3505.3537884715956,4909.558323847061,6313.762859222528,7717.967394597994
-3488.136750106124,-2049.261508457386,-610.3862668086476,828.4889748400901,2267.364216488829,3706.2394581375675,5145.114699786304,6583.989941435043,8022.865183083782
-3441.4913469101293,-2018.5982932025843,-595.7052394950392,827.187814212506,2250.080867920051,3672.9739216275957,5095.866975335141,6518.760029042686,7941.653082750231
-3222.6883330127243,-1847.5566757441122,-472.4250184755001,902.7066387931122,2277.838296061724,3652.969953330336,5028.101610598949,6403.233267867561,7778.364925136173
-3252.289690669427,-1850.8078108130708,-449.3259309567147,952.1559488996418,2353.6378287559974,3755.119708612353,5156.60158846871,6558.083468325066,7959.5653481814215
-3461.110338667068,-2008.9840779827998,-556.8578172985317,895.2684433857362,2347.3947040700045,3799.520964754273,5251.647225438541,6703.773486122809,8155.8997468070775
-3274.9190155528845,-1836.4906422847253,-398.062269016566,1040.3661042515928,2478.7944775197525,3917.222850787912,5355.65122405607,6794.079597324229,8232.507970592389
-2887.6314495883857,-1530.55109114836,-173.47073270833425,1183.6096257316917,2540.6899841717172,3897.7703426117428,5254.85070105177,6611.931059491795,7969.011417931821
-3444.4765531857547,-1999.3313878329473,-554.1862224801398,890.9589428726676,2336.104108225475,3781.2492735782826,5226.39443893109,6671.5396042838975,8116.684769636705
-3160.62121735089,-1741.2770487611015,-321.9328801713127,1097.411288418476,2516.755457008265,3936.0996255980535,5355.443794187842,6774.787962777631,8194.13213136742
-2650.550036725273,-1287.064842069372,76.42035258652913,1439.9055472424302,2803.3907418983313,4166.875936554232,5530.361131210133,6893.846325866034,8257.331520521935
-3027.9667061832006,-1627.2299732525858,-226.49324032197092,1174.2434926086444,2574.9802255392588,3975.716958469873,5376.453691400489,6777.190424331104,8177.927157261718
-3521.7717402413778,-2036.4736077074776,-551.1754751735775,934.1226573603221,2419.4207898942227,3904.7189224281233,5390.017054962022,6875.315187495922,8360.613320029823
-2478.5448348123905,-1033.2835313147636,411.9777721828632,1857.2390756804903,3302.500379178117,4747.761682675744,6193.0229861733715,7638.284289670997,9083.545593168625
-2666.39168560026,-1267.6309251101227,131.1298353800148,1529.890595870152,2928.65135636029,4327.412116850428,5726.172877340565,7124.933637830703,8523.69439832084
-2364.332979917304,-920.5415854480129,523.249809021278,1967.041203490569,3410.83259795986,4854.623992429151,6298.415386898441,7742.206781367731,9185.998175837023
-2509.831325383669,-1046.845314526125,416.1406963314189,1879.1267071889629,3342.112718046507,4805.098728904051,6268.084739761594,7731.0707506191375,9194.056761476682
-1886.0325054363304,-508.57943721765514,868.8736310010202,2246.326699219696,3623.779767438371,5001.232835657046,6378.685903875722,7756.138972094396,9133.592040313071
-2111.7093661715926,-696.1726615962971,719.3640429789984,2134.900747554294,3550.4374521295895,4965.974156704885,6381.5108612801805,7797.047565855476,9212.584270430772
-2512.6055993274254,-1078.2053552163961,356.1948888946331,1790.5951330056619,3224.9953771166915,4659.395621227721,6093.795865338749,7528.196109449778,8962.596353560808
-1960.2510119771189,-581.9436964021054,796.3636191729081,2174.670934747922,3552.9782503229353,4931.285565897949,6309.592881472962,7687.900197047976,9066.207512622988
-2037.6517919429427,-609.8874975547999,817.876796833343,2245.641091221486,3673.405385609629,5101.169679997772,6528.933974385915,7956.6982687740565,9384.4625631622
-1955.3349019722816,-526.3657643578699,902.6033732565418,2331.572510870953,3760.541648485365,5189.510786099777,6618.479923714188,8047.449061328601,9476.418198943013
-1624.3349817444391,-210.77201730216575,1202.7909471401076,2616.353911582381,4029.9168760246544,5443.479840466927,6857.042804909201,8270.605769351474,9684.168733793747
-1282.103992813597,78.05132405144377,1438.2066409164845,2798.3619577815252,4158.517274646566,5518.672591511607,6878.827908376647,8238.983225241689,9599.138542106728
-1389.720661379832,-7.157237816736142,1375.4061857463598,2757.969609309456,4140.533032872552,5523.096456435647,6905.659879998744,8288.22330356184,9670.786727124936
-1519.735438152338,-131.6687698399728,1256.3978984723924,2644.464566784757,4032.5312350971226,5420.597903409488,6808.664571721853,8196.731240034218,9584.797908346583
-1364.1966113337403,55.97412312348115,1476.1448575807026,2896.315592037924,4316.4863264951455,5736.657060952367,7156.827795409588,8576.99852986681,9997.169264324031
-2010.994350726428,-527.0920235983035,956.8103035298209,2440.7126306579457,3924.6149577860697,5408.517284914194,6892.419612042319,8376.321939170444,9860.224266298566
-1195.114274696368,268.05099897044306,1731.2162726372542,3194.3815463040655,4657.546819970877,6120.712093637688,7583.877367304499,9047.042640971309,10510.20791463812
-1662.364169608472,-185.32419185947583,1291.7157858895202,2768.755763638516,4245.795741387512,5722.8357191365085,7199.875696885503,8676.9156746345,10153.955652383496
-1249.6193143674163,167.26560875796167,1584.1505318833397,3001.0354550087177,4417.920378134096,5834.805301259474,7251.690224384852,8668.57514751023,10085.460070635607
-1065.3145713477013,340.4196882231611,1746.1539477940235,3151.8882073648856,4557.622466935748,5963.35672650661,7369.090986077473,8774.825245648337,10180.559505219198
-1323.9187403623453,87.99667929362931,1499.912098949604,2911.827518605578,4323.742938261553,5735.658357917528,7147.5737775735015,8559.489197229477,9971.404616885451
-1468.3401306914927,-8.455784764678128,1451.4285611621365,2911.312907088951,4371.197253015765,5831.08159894258,7290.965944869395,8750.85029079621,10210.734636723024
-1045.4855858553117,334.6262200042461,1714.7380258638038,3094.8498317233616,4474.961637582919,5855.073443442477,7235.185249302035,8615.297055161593,9995.408861021151
-1063.9379273938407,336.4443475084445,1736.8266224107297,3137.2088973130144,4537.5911722153,5937.973447117585,7338.355722019869,8738.737996922155,10139.12027182444
-844.7564375207479,580.568291003353,2005.8930195274538,3431.2177480515543,4856.542476575656,6281.8672050997575,7707.191933623857,9132.516662147958,10557.84139067206
-628.8331602134688,770.916170578573,2170.665501370615,3570.414832162657,4970.164162954698,6369.91349374674,7769.662824538783,9169.412155330823,10569.161486122865
-951.530852050805,519.6788294576419,1990.8885109660887,3462.0981924745356,4933.3078739829825,6404.517555491429,7875.727236999876,9346.936918508323,10818.146600016771
-793.2291704597225,604.1553976992678,2001.5399658582583,3398.924534017249,4796.309102176238,6193.6936703352285,7591.0782384942195,8988.46280665321,10385.8473748122
-691.7790968189514,758.47621096012,2208.7315187391914,3658.9868265182627,5109.242134297335,6559.4974420764065,8009.752749855477,9460.00805763455,10910.26336541362
-397.3499291431259,1001.1467167574893,2399.6433626581047,3798.1400085587197,5196.636654459335,6595.13330035995,7993.629946260565,9392.126592161181,10790.623238061797
-274.416576171598,1133.7352199990314,2541.887016169661,3950.0388123402904,5358.19060851092,6766.34240468155,8174.494200852179,9582.645997022808,10990.797793193438
-203.3193950854836,1216.0883861037944,2635.4961672930726,4054.90394848235,5474.311729671628,6893.719510860907,8313.127292050183,9732.535073239462,11151.94285442874
-167.32827230215582,1272.1906400526764,2711.7095524075085,4151.228464762341,5590.747377117173,7030.266289472004,8469.785201826837,9909.304114181668,11348.8230265365
315.4351051405999,1735.2151228487505,3154.995140556901,4574.775158265052,5994.5551759732025,7414.335193681353,8834.115211389502,10253.895229097654,11673.675246805804
148.14381509165412,1616.8109373275543,3085.4780595634547,4554.145181799355,6022.812304035255,7491.479426271155,8960.146548507057,10428.813670742957,11897.480792978857
362.0470196664782,1801.984766528759,3241.92251339104,4681.860260253321,6121.798007115602,7561.735753977882,9001.673500840163,10441.611247702444,11881.548994564724
1002.3761334159836,2398.5412062683768,3794.70627912077,5190.871351973164,6587.036424825556,7983.201497677949,9379.366570530345,10775.531643382737,12171.69671623513
931.0969243084868,2363.2781759373174,3795.459427566148,5227.6406791949785,6659.8219308238085,8092.003182452639,9524.184434081471,10956.365685710301,12388.546937339132
1001.426432694541,2449.709562050487,3897.9926914064326,5346.275820762379,6794.558950118325,8242.84207947427,9691.125208830217,11139.408338186162,12587.691467542109
1230.4697350155682,2728.1928779817454,4225.916020947922,5723.639163914099,7221.362306880276,8719.085449846452,10216.80859281263,11714.531735778806,13212.254878744983
1510.4828170246803,2923.745066831192,4337.007316637704,5750.269566444216,7163.531816250728,8576.79406605724,9990.056315863752,11403.318565670264,12816.580815476776
1491.1195794547434,2940.9141690246315,4390.70875859452,5840.503348164408,7290.297937734296,8740.092527304185,10189.887116874073,11639.681706443962,13089.47629601385
1632.098521306534,3063.7605135866424,4495.422505866752,5927.08449814686,7358.746490426969,8790.408482707078,10222.070474987186,11653.732467267295,13085.394459547404
2327.3394962618013,3748.206329961147,5169.073163660492,6589.939997359838,8010.806831059183,9431.673664758528,10852.540498457874,12273.407332157221,13694.274165856565
2367.02346937366,3788.4783730781155,5209.933276782571,6631.388180487027,8052.843084191482,9474.297987895938,10895.752891600394,12317.207795304848,13738.662699009305
