VAP_0,VAP_1,VAP_2,VAP_3,VAP_4,VAP_5,VAP_6,VAP_7,VAP_8
0.1444232350701284,0.22394370674667768,0.303464178423227,0.3829846500997763,0.4625051217763256,0.5420255934528748,0.6215460651294242,0.7010665368059734,0.7805870084825228
0.119060311871419,0.20284225251267926,0.2866241931539395,0.3704061337951998,0.45418807443646003,0.5379700150777204,0.6217519557189806,0.7055338963602408,0.7893158370015011
0.1272924011757813,0.20869111523828754,0.29008982930079374,0.37148854336329995,0.45288725742580616,0.5342859714883124,0.6156846855508187,0.6970833996133249,0.7784821136758311
0.1354755386741955,0.21244062757634558,0.28940571647849567,0.3663708053806457,0.44333589428279585,0.5203009831849459,0.5972660720870959,0.6742311609892461,0.7511962498913961
0.0977599230930647,0.17815338129504474,0.2585468394970248,0.3389402976990048,0.4193337559009849,0.49972721410296495,0.580120672304945,0.660514130506925,0.740907588708905
0.0953934391484147,0.17388815747720662,0.25238287580599855,0.33087759413479045,0.4093723124635824,0.48786703079237437,0.5663617491211663,0.6448564674499582,0.7233511857787501
0.0860197037769245,0.1645669693567425,0.2431142349365605,0.32166150051637854,0.4002087660961965,0.47875603167601455,0.5573032972558325,0.6358505628356504,0.7143978284154685
0.0797019056663237,0.1636823555500308,0.24766280543373792,0.33164325531744504,0.41562370520115216,0.4996041550848593,0.5835846049685665,0.6675650548522736,0.7515455047359807
0.0643771307030119,0.14646812297571787,0.22855911524842384,0.3106501075211298,0.39274109979383576,0.47483209206654176,0.5569230843392478,0.6390140766119536,0.7211050688846596
0.0406387917490696,0.12353630306032623,0.20643381437158284,0.2893313256828395,0.3722288369940961,0.4551263483053527,0.5380238596166094,0.6209213709278659,0.7038188822391226
0.0357432663913085,0.11814559058780921,0.20054791478430992,0.2829502389808106,0.3653525631773113,0.447754887373812,0.5301572115703127,0.6125595357668134,0.6949618599633142
0.0498892570636432,0.131579898637065,0.21327054021048683,0.2949611817839087,0.3766518233573305,0.4583424649307523,0.5400331065041741,0.621723748077596,0.7034143896510178
0.0547399933454147,0.13330949815137044,0.2118790029573262,0.29044850776328196,0.3690180125692377,0.4475875173751935,0.5261570221811492,0.6047265269871049,0.6832960317930608
0.0380420367474708,0.11879779694593615,0.1995535571444015,0.28030931734286685,0.3610650775413322,0.4418208377397976,0.5225765979382628,0.6033323581367283,0.6840881183351936
0.0354697786637022,0.11417570662902655,0.19288163459435093,0.27158756255967526,0.35029349052499964,0.428999418490324,0.5077053464556484,0.5864112744209726,0.665117202386297
0.0132113242292867,0.09424867136684881,0.17528601850441092,0.25632336564197306,0.33736071277953517,0.4183980599170973,0.4994354070546594,0.5804727541922216,0.6615101013297836
0.0312672354358257,0.10738968641304844,0.18351213739027117,0.2596345883674939,0.3357570393447167,0.41187949032193943,0.48800194129916213,0.5641243922763849,0.6402468432536076
0.0226951683453134,0.09872791368203265,0.1747606590187519,0.25079340435547115,0.32682614969219037,0.4028588950289096,0.47889164036562887,0.5549243857023481,0.6309571310390674
0.0343410484519726,0.10986418085443615,0.18538731325689972,0.2609104456593633,0.33643357806182683,0.4119567104642904,0.48747984286675394,0.5630029752692175,0.638526107671681
0.0014754120371046,0.08394813239533377,0.16642085275356294,0.2488935731117921,0.3313662934700213,0.41383901382825045,0.4963117341864796,0.5787844545447087,0.6612571749029379
0.0122960699681325,0.09377606925247205,0.1752560685368116,0.25673606782115116,0.3382160671054907,0.41969606638983026,0.5011760656741698,0.5826560649585093,0.6641360642428489
0.0042998485148214,0.08373046558792888,0.16316108266103635,0.24259169973414382,0.3220223168072513,0.4014529338803588,0.48088355095346624,0.5603141680265736,0.6397447850996811
0.06,0.12924446201790743,0.19848892403581486,0.2677333860537223,0.3369778480716297,0.4062223100895372,0.4754667721074446,0.5447112341253519,0.6139556961432595
0.06,0.12889787971376904,0.19779575942753808,0.2666936391413071,0.33559151885507615,0.4044893985688452,0.47338727828261423,0.5422851579963832,0.6111830377101524
0.06,0.1310407130397466,0.2020814260794932,0.27312213911923977,0.3441628521589864,0.41520356519873297,0.4862442782384796,0.5572849912782263,0.6283257043179729
0.06,0.12929202186187816,0.19858404372375632,0.2678760655856345,0.33716808744751264,0.4064601093093908,0.47575213117126897,0.5450441530331471,0.6143361748950253
0.0018941875701574,0.07805176968250058,0.15420935179484377,0.23036693390718693,0.3065245160195301,0.3826820981318733,0.45883968024421645,0.5349972623565596,0.6111548444689028
0.06,0.12823728290080408,0.19647456580160816,0.26471184870241227,0.3329491316032163,0.4011864145040204,0.4694236974048245,0.5376609803056285,0.6058982632064327
0.06,0.13092919246349416,0.20185838492698832,0.2727875773904825,0.34371676985397664,0.4146459623174708,0.48557515478096497,0.5565043472444591,0.6274335397079533
0.06,0.1306452460857743,0.2012904921715486,0.27193573825732287,0.3425809843430972,0.41322623042887147,0.4838714765146458,0.5545167226004202,0.6251619686861944
0.06,0.12791729410093103,0.19583458820186206,0.2637518823027931,0.3316691764037241,0.3995864705046552,0.4675037646055862,0.5354210587065171,0.6033383528074483
0.06,0.12677450454598013,0.19354900909196027,0.2603235136379404,0.32709801818392054,0.39387252272990064,0.4606470272758808,0.5274215318218609,0.5941960363678411
0.06,0.12929682849334215,0.1985936569866843,0.2678904854800265,0.3371873139733686,0.4064841424667108,0.4757809709600529,0.5450777994533951,0.6143746279467373
0.06,0.12984807279611169,0.19969614559222337,0.2695442183883351,0.33939229118444675,0.40924036398055846,0.4790884367766701,0.5489365095727818,0.6187845823688936
0.06,0.13053323715588416,0.20106647431176833,0.2715997114676525,0.34213294862353666,0.4126661857794208,0.483199422935305,0.5537326600911892,0.6242658972470734
0.06,0.1298209108744444,0.19964182174888878,0.2694627326233332,0.33928364349777757,0.409104554372222,0.47892546524666635,0.5487463761211107,0.6185672869955552
0.06,0.12776057553676523,0.19552115107353046,0.2632817266102957,0.33104230214706093,0.39880287768382616,0.4665634532205914,0.5343240287573566,0.6020846042941219
0.06,0.13054853323851204,0.20109706647702408,0.27164559971553615,0.34219413295404816,0.4127426661925602,0.48329119943107224,0.5538397326695843,0.6243882659080964
0.06,0.12528330966550147,0.19056661933100294,0.2558499289965044,0.3211332386620059,0.3864165483275073,0.4516998579930088,0.5169831676585104,0.5822664773240118
0.06,0.12908465917065587,0.19816931834131174,0.2672539775119676,0.3363386366826235,0.40542329585327935,0.4745079550239352,0.543592614194591,0.612677273365247
0.06,0.1257681072895092,0.19153621457901843,0.25730432186852764,0.32307242915803686,0.38884053644754607,0.4546086437370553,0.5203767510265644,0.5861448583160738
0.06,0.1270569831460254,0.1941139662920508,0.26117094943807617,0.3282279325841016,0.395284915730127,0.4623418988761524,0.5293988820221778,0.5964558651682033
0.06,0.1266157949018884,0.1932315898037768,0.2598473847056652,0.3264631796075536,0.393078974509442,0.4596947694113304,0.5263105643132189,0.5929263592151073
0.06,0.1266833431259033,0.19336668625180659,0.2600500293777099,0.3267333725036132,0.39341671562951647,0.46010005875541976,0.5267834018813231,0.5934667450072264
0.06,0.12656690315211466,0.19313380630422933,0.259700709456344,0.32626761260845866,0.3928345157605733,0.459401418912688,0.5259683220648026,0.5925352252169174
0.06,0.12475896393775493,0.18951792787550986,0.2542768918132648,0.3190358557510197,0.38379481968877466,0.4485537836265296,0.5133127475642845,0.5780717115020395
0.06,0.12663347181384665,0.1932669436276933,0.25990041544153997,0.3265338872553866,0.3931673590692333,0.45980083088307994,0.5264343026969266,0.5930677745107733
0.06,0.12931313624089,0.19862627248178,0.26793940872266997,0.33725254496356,0.40656568120444997,0.47587881744534,0.54519195368623,0.61450508992712
0.06,0.12569019036881554,0.19138038073763108,0.2570705711064466,0.32276076147526217,0.3884509518440777,0.45414114221289326,0.5198313325817088,0.5855215229505244
0.06,0.12550031997935934,0.1910006399587187,0.25650095993807803,0.3220012799174374,0.3875015998967967,0.45300191987615607,0.5185022398555155,0.5840025598348748
0.06,0.1284587647803073,0.1969175295606146,0.2653762943409219,0.3338350591212292,0.4022938239015365,0.4707525886818438,0.539211353462151,0.6076701182424584
0.06,0.12414342916186172,0.18828685832372344,0.25243028748558516,0.3165737166474469,0.3807171458093086,0.4448605749711703,0.509004004133032,0.5731474332948938
0.06,0.12265453304159338,0.18530906608318676,0.24796359912478014,0.3106181321663735,0.3732726652079669,0.4359271982495603,0.49858173129115363,0.5612362643327471
0.06,0.1251138792535674,0.1902277585071348,0.2553416377607022,0.3204555170142696,0.385569396267837,0.4506832755214044,0.5157971547749718,0.5809110340285393
0.06,0.12457540965685202,0.18915081931370403,0.2537262289705561,0.31830163862740807,0.3828770482842601,0.4474524579411121,0.5120278675979641,0.5766032772548162
0.06,0.12617866997757854,0.19235733995515708,0.2585360099327356,0.32471467991031416,0.3908933498878927,0.45707201986547125,0.5232506898430498,0.5894293598206284
0.06,0.12201906266154333,0.18403812532308667,0.24605718798463003,0.3080762506461734,0.3700953133077167,0.43211437596926006,0.4941334386308034,0.5561525012923467
0.06,0.12132573311054226,0.18265146622108452,0.24397719933162682,0.3053029324421691,0.36662866555271134,0.42795439866325363,0.48928013177379587,0.5506058648843382
0.06,0.12074620640677064,0.18149241281354128,0.2422386192203119,0.3029848256270825,0.36373103203385315,0.4244772384406238,0.48522344484739444,0.5459696512541651
0.06,0.11894440436954976,0.1778888087390995,0.2368332131086493,0.2957776174781991,0.3547220218477488,0.4136664262172986,0.47261083058684833,0.5315552349563981
0.06,0.12222048150208784,0.18444096300417567,0.24666144450626348,0.3088819260083513,0.37110240751043916,0.43332288901252697,0.49554337051461483,0.5577638520167026
0.06,0.12096585693712136,0.18193171387424273,0.24289757081136412,0.3038634277484855,0.3648292846856069,0.42579514162272825,0.4867609985598496,0.547726855496971
0.06,0.12249164427171558,0.18498328854343116,0.2474749328151467,0.30996657708686226,0.37245822135857787,0.4349498656302934,0.497441509902009,0.5599331541737246
0.06,0.12299910455878185,0.1859982091175637,0.24899731367634556,0.3119964182351274,0.3749955227939093,0.4379946273526911,0.500993731911473,0.5639928364702549
0.06,0.12136306021264273,0.18272612042528547,0.24408918063792817,0.3054522408505709,0.36681530106321364,0.42817836127585635,0.4895414214884991,0.5509044817011418
0.06,0.12078213325098577,0.18156426650197155,0.24234639975295735,0.30312853300394316,0.3639106662549289,0.4246927995059147,0.48547493275690046,0.5462570660078863
0.06,0.11727623987902239,0.17455247975804478,0.23182871963706714,0.2891049595160895,0.3463811993951119,0.4036574392741343,0.4609336791531567,0.5182099190321791
0.06,0.1230153233318492,0.1860306466636984,0.2490459699955476,0.3120612933273968,0.375076616659246,0.4380919399910952,0.5011072633229443,0.5641225866547936
0.06,0.12080013250303923,0.18160026500607845,0.24240039750911765,0.30320053001215685,0.3640006625151961,0.4248007950182353,0.48560092752127454,0.5464010600243138
0.06,0.12078333229944285,0.1815666645988857,0.24234999689832853,0.30313332919777136,0.36391666149721424,0.42469999379665707,0.48548332609609995,0.5462666583955428
0.06,0.12378261954019204,0.18756523908038408,0.2513478586205761,0.31513047816076817,0.3789130977009602,0.44269571724115225,0.5064783367813444,0.5702609563215364
0.06,0.12078044625215129,0.18156089250430257,0.24234133875645383,0.3031217850086051,0.3639022312607564,0.42468267751290767,0.48546312376505896,0.5462435700172102
0.06,0.1228024828579557,0.1856049657159114,0.2484074485738671,0.3112099314318228,0.3740124142897785,0.4368148971477342,0.4996173800056899,0.5624198628636456
0.06,0.12204634875320791,0.18409269750641583,0.24613904625962377,0.3081853950128317,0.3702317437660396,0.43227809251924754,0.49432444127245545,0.5563707900256634
0.06,0.12213166275749793,0.18426332551499586,0.24639498827249376,0.30852665102999166,0.3706583137874896,0.4327899765449875,0.49492163930248545,0.5570533020599834
0.06,0.11836303299070489,0.17672606598140977,0.2350890989721147,0.2934521319628196,0.3518151649535245,0.4101781979442294,0.46854123093493427,0.5269042639256392
0.06,0.12236705821847346,0.18473411643694693,0.24710117465542036,0.3094682328738938,0.3718352910923673,0.43420234931084073,0.4965694075293142,0.5589364657477877
0.06,0.12413457170987399,0.188269143419748,0.252403715129622,0.316538286839496,0.38067285854937,0.44480743025924396,0.508942001969118,0.573076573678992
0.06,0.12501788742906111,0.19003577485812223,0.25505366228718335,0.32007154971624446,0.3850894371453056,0.4501073245743667,0.5151252120034278,0.580143099432489
0.06,0.1214633065559364,0.1829266131118728,0.24438991966780918,0.30585322622374556,0.36731653277968196,0.42877983933561836,0.49024314589155477,0.5517064524474912
0.06,0.12247436886230909,0.18494873772461817,0.24742310658692723,0.3098974754492363,0.3723718443115454,0.43484621317385447,0.4973205820361636,0.5597949508984726
0.06,0.12256497916847864,0.18512995833695728,0.24769493750543592,0.31025991667391456,0.3728248958423932,0.43538987501087184,0.4979548541793505,0.5605198333478292
0.06,0.1247059795934399,0.1894119591868798,0.25411793878031974,0.3188239183737596,0.38352989796719955,0.44823587756063943,0.5129418571540794,0.5776478367475193
0.06,0.12423713114774113,0.18847426229548225,0.25271139344322335,0.3169485245909645,0.3811856557387056,0.44542278688644676,0.5096599180341879,0.5738970491819291
0.06,0.12612702665047582,0.19225405330095163,0.25838107995142745,0.32450810660190327,0.3906351332523791,0.4567621599028549,0.5228891865533307,0.5890162132038066
0.06,0.12611403575955374,0.19222807151910748,0.25834210727866125,0.32445614303821496,0.39057017879776873,0.45668421455732244,0.5227982503168762,0.58891228607643
0.06,0.12619334690056452,0.19238669380112905,0.2585800407016936,0.3247733876022581,0.39096673450282265,0.45716008140338715,0.5233534283039516,0.5895467752045163
0.06,0.12728537529929876,0.19457075059859752,0.2618561258978963,0.32914150119719504,0.39642687649649383,0.46371225179579256,0.5309976270950914,0.5982830023943901
0.06,0.13072059197326658,0.20144118394653315,0.27216177591979973,0.3428823678930663,0.4136029598663329,0.48432355183959946,0.555044143812866,0.6257647357861327
0.06,0.12663344989159273,0.19326689978318545,0.25990034967477815,0.3265337995663709,0.3931672494579636,0.45980069934955636,0.5264341492411491,0.5930675991327419
0.06,0.12849876175038427,0.19699752350076855,0.2654962852511528,0.3339950470015371,0.40249380875192137,0.47099257050230564,0.53949133225269,0.6079900940030742
0.06,0.1275730402824621,0.19514608056492422,0.26271912084738636,0.33029216112984844,0.3978652014123106,0.46543824169477266,0.5330112819772348,0.6005843222596969
0.06,0.13060804312676685,0.2012160862535337,0.27182412938030054,0.3424321725070674,0.41304021563383425,0.48364825876060114,0.5542563018873681,0.6248643450141349
0.06,0.12903452785350178,0.19806905570700356,0.26710358356050534,0.3361381114140071,0.4051726392675089,0.4742071671210107,0.5432416949745125,0.6122762228280143
0.06,0.12916273894224176,0.19832547788448351,0.2674882168267253,0.33665095576896703,0.4058136947112088,0.47497643365345055,0.5441391725956923,0.6133019115379341
0.06,0.13056898303484443,0.20113796606968887,0.2717069491045333,0.34227593213937774,0.41284491517422217,0.4834138982090666,0.553982881243911,0.6245518642787555
0.06,0.13336344282225082,0.20672688564450165,0.28009032846675247,0.3534537712890033,0.4268172141112541,0.500180656933505,0.5735440997557557,0.6469075425780066
0.0157595062822257,0.09561651383654898,0.17547352139087227,0.2553305289451956,0.3351875364995189,0.41504454405384217,0.49490155160816546,0.5747585591624887,0.654615566716812
0.06,0.13379867710240173,0.20759735420480346,0.2813960313072052,0.35519470840960693,0.42899338551200866,0.5027920626144105,0.5765907397168122,0.6503894168192139
0.0020385900751116,0.08489151956926022,0.16774444906340882,0.2505973785575574,0.33345030805170606,0.4163032375458547,0.49915616704000326,0.582009096534152,0.6648620260283006
0.0070842416978735,0.08827760560286017,0.16947096950784685,0.25066433341283356,0.3318576973178202,0.4130510612228069,0.49424442512779354,0.5754377890327802,0.6566311529377669
0.06,0.13043939791324258,0.20087879582648516,0.27131819373972776,0.3417575916529703,0.4121969895662129,0.4826363874794555,0.553075785392698,0.6235151833059407
0.0118278363335973,0.09464490950511797,0.17746198267663865,0.26027905584815936,0.34309612901968,0.42591320219120066,0.5087302753627214,0.5915473485342421,0.6743644217057627
0.0216241073954716,0.10320472233517577,0.18478533727487995,0.2663659522145841,0.3479465671542883,0.42952718209399243,0.5111077970336966,0.5926884119734008,0.674269026913105
0.06,0.13870985988440268,0.21741971976880536,0.2961295796532081,0.37483943953761073,0.45354929942201344,0.5322591593064161,0.6109690191908188,0.6896788790752215
0.0264669077342341,0.10821518360395166,0.18996345947366922,0.2717117353433868,0.35346001121310433,0.4352082870828219,0.5169565629525394,0.598704838822257,0.6804531146919746
0.0338224324420117,0.11163650180380058,0.18945057116558947,0.26726464052737836,0.3450787098891673,0.4228927792509562,0.5007068486127451,0.5785209179745339,0.6563349873363228
0.0356743251970136,0.11442039062740747,0.19316645605780133,0.27191252148819517,0.35065858691858903,0.4294046523489829,0.5081507177793768,0.5868967832097707,0.6656428486401645
0.0402803141489792,0.11840321406726817,0.19652611398555714,0.2746490139038461,0.3527719138221351,0.43089481374042404,0.5090177136587131,0.5871406135770019,0.6652635134952909
0.0492132905499477,0.1312273719121517,0.2132414532743557,0.29525553463655974,0.37726961599876374,0.45928369736096775,0.5412977787231718,0.6233118600853758,0.7053259414475798
0.0471139093265801,0.12868266988895635,0.21025143045133263,0.2918201910137089,0.37338895157608515,0.4549577121384614,0.5365264727008376,0.6180952332632139,0.6996639938255902
0.0593409345191166,0.1433163034081796,0.2272916722972426,0.3112670411863056,0.3952424100753686,0.4792177789644316,0.5631931478534946,0.6471685167425576,0.7311438856316206
0.0599676845439099,0.14022130352101908,0.22047492249812828,0.3007285414752375,0.3809821604523467,0.46123577942945587,0.5414893984065651,0.6217430173836742,0.7019966363607835
0.0646440600367458,0.14584242203871156,0.22704078404067732,0.3082391460426431,0.38943750804460886,0.4706358700465746,0.5518342320485403,0.6330325940505062,0.7142309560524719
0.0768510787126436,0.15421210572578267,0.23157313273892174,0.30893415975206084,0.3862951867651999,0.463656213778339,0.5410172407914781,0.6183782678046171,0.6957392948177562
0.0648825934244639,0.14657489844023794,0.22826720345601198,0.309959508471786,0.39165181348756006,0.47334411850333413,0.5550364235191081,0.6367287285348822,0.7184210335506562
0.0836385658685023,0.1624753042046604,0.24131204254081848,0.32014878087697657,0.39898551921313463,0.47782225754929275,0.5566589958854509,0.6354957342216089,0.714332472557767
0.0927343481707069,0.1740079181422154,0.25528148811372386,0.3365550580852324,0.41782862805674087,0.49910219802824934,0.5803757679997579,0.6616493379712663,0.7429229079427748
0.090702520678631,0.17781702452654458,0.26493152837445816,0.35204603222237174,0.4391605360702853,0.5262750399181989,0.6133895437661125,0.7005040476140261,0.7876185514619396
0.1022194443221969,0.18570648501090858,0.2691935256996203,0.352680566388332,0.4361676070770437,0.5196546477657554,0.603141688454467,0.6866287291431787,0.7701157698318905
0.1086832682436744,0.18844063421965662,0.2681980001956389,0.3479553661716211,0.42771273214760336,0.5074700981235856,0.5872274640995678,0.66698483007555,0.7467421960515322
0.1191176096948916,0.19822666406089,0.2773357184268884,0.35644477279288683,0.43555382715888524,0.5146628815248837,0.5937719358908821,0.6728809902568804,0.7519900446228789
0.1312664331379679,0.21219425379296195,0.293122074447956,0.37404989510295006,0.4549777157579441,0.5359055364129381,0.6168333570679322,0.6977611777229262,0.7786889983779203
0.1315538252507471,0.2086066722129663,0.2856595191751855,0.36271236613740465,0.43976521309962385,0.516818060061843,0.5938709070240622,0.6709237539862815,0.7479766009485006
0.1596192548391516,0.23859242705904155,0.31756559927893147,0.39653877149882144,0.4755119437187114,0.5544851159386014,0.6334582881584913,0.7124314603783812,0.7914046325982712
0.1753073915156307,0.25622592977575925,0.33714446803588777,0.41806300629601634,0.49898154455614485,0.5799000828162734,0.6608186210764019,0.7417371593365304,0.8226556975966589
0.1499837357961222,0.23462560312249575,0.3192674704488693,0.40390933777524285,0.4885512051016163,0.5731930724279899,0.6578349397543635,0.7424768070807369,0.8271186744071105
0.1774222289858119,0.2607261652729227,0.34403010156003355,0.4273340378471444,0.5106379741342553,0.5939419104213661,0.6772458467084769,0.7605497829955876,0.8438537192826985
0.201265002759697,0.2818204140731755,0.36237582538665397,0.44293123670013246,0.5234866480136109,0.6040420593270894,0.684597470640568,0.7651528819540463,0.8457082932675248
0.1940236963658536,0.2763791029639486,0.35873450956204356,0.4410899161601386,0.5234453227582336,0.6058007293563286,0.6881561359544236,0.7705115425525185,0.8528669491506136
0.2299347639825507,0.3110087642655086,0.3920827645484665,0.47315676483142444,0.5542307651143823,0.6353047653973403,0.7163787656802982,0.797452765963256,0.878526766246214
0.2500695380791832,0.3302906524575333,0.4105117668358834,0.4907328812142335,0.5709539955925835,0.6511751099709338,0.7313962243492838,0.8116173387276339,0.891838453105984
0.2441228865293396,0.32401311307448044,0.4039033396196213,0.4837935661647622,0.563683792709903,0.6435740192550439,0.7234642458001848,0.8033544723453256,0.8832446988904665
0.2750734093028419,0.35836042591429207,0.4416474425257422,0.5249344591371923,0.6082214757486424,0.6915084923600925,0.7747955089715427,0.8580825255829929,0.941369542194443
0.2761131246950737,0.3584984462862213,0.4408837678773688,0.5232690894685164,0.605654411059664,0.6880397326508114,0.7704250542419591,0.8528103758331067,0.9351956974242541
0.2816823577016986,0.36306321416198944,0.4444440706222803,0.5258249270825712,0.6072057835428621,0.688586640003153,0.7699674964634439,0.8513483529237347,0.9327292093840256
0.3148446890495874,0.3953197805449439,0.4757948720403004,0.5562699635356569,0.6367450550310134,0.7172201465263699,0.7976952380217264,0.878170329517083,0.9586454210124394
0.3248899777173079,0.40422026181954607,0.4835505459217843,0.5628808300240226,0.6422111141262608,0.7215413982284989,0.8008716823307371,0.8802019664329754,0.9595322505352136
0.3442386112090022,0.42554229315803505,0.506845975107068,0.5881496570561009,0.6694533390051338,0.7507570209541667,0.8320607029031996,0.9133643848522324,0.9946680668012653
0.3682165802549584,0.4459063751915523,0.5235961701281462,0.6012859650647402,0.6789757600013341,0.756665554937928,0.834355349874522,0.9120451448111159,0.9897349397477098
0.3709815179922671,0.45357058215395113,0.5361596463156352,0.6187487104773193,0.7013377746390033,0.7839268388006873,0.8665159029623714,0.9491049671240555,1.0316940312857394
0.3746849540346417,0.45522893895494765,0.5357729238752535,0.6163169087955596,0.6968608937158656,0.7774048786361715,0.8579488635564774,0.9384928484767834,1.0190368333970894
0.3935962865693028,0.4750498285123389,0.556503370455375,0.6379569123984111,0.7194104543414472,0.8008639962844833,0.8823175382275195,0.9637710801705556,1.0452246221135917
0.4109414276399698,0.492435748438966,0.5739300692379622,0.6554243900369584,0.7369187108359545,0.8184130316349507,0.8999073524339469,0.9814016732329431,1.0628959940319394
0.4046096083183005,0.487970394405295,0.5713311804922895,0.6546919665792839,0.7380527526662783,0.8214135387532728,0.9047743248402673,0.9881351109272618,1.0714958970142563
0.4207539579364203,0.5038614231252138,0.5869688883140073,0.6700763535028008,0.7531838186915942,0.8362912838803878,0.9193987490691813,1.0025062142579748,1.0856136794467683
0.4449540215051815,0.5209348193541057,0.5969156172030299,0.6728964150519541,0.7488772129008783,0.8248580107498025,0.9008388085987267,0.9768196064476509,1.052800404296575
0.4674559685051207,0.5488901532862249,0.6303243380673292,0.7117585228484336,0.7931927076295378,0.874626892410642,0.9560610771917463,1.0374952619728506,1.1189294467539548
0.4700561950504014,0.550832862158223,0.6316095292660446,0.7123861963738664,0.793162863481688,0.8739395305895096,0.9547161976973313,1.035492864805153,1.1162695319129745
0.4893551156589912,0.5688467355592923,0.6483383554595934,0.7278299753598945,0.8073215952601955,0.8868132151604966,0.9663048350607978,1.045796454961099,1.1252880748614
0.479665500595873,0.5590629723906897,0.6384604441855065,0.7178579159803233,0.79725538777514,0.8766528595699568,0.9560503313647736,1.0354478031595904,1.114845274954407
0.5016779931566822,0.5843672685155055,0.6670565438743287,0.7497458192331519,0.8324350945919752,0.9151243699507985,0.9978136453096217,1.0805029206684449,1.1631921960272682
0.519338547809988,0.6021619257322745,0.684985303654561,0.7678086815768475,0.8506320594991339,0.9334554374214205,1.016278815343707,1.0991021932659935,1.18192557118828
0.5491622066132253,0.6262817705066264,0.7034013344000273,0.7805208982934282,0.8576404621868292,0.9347600260802302,1.0118795899736313,1.088999153867032,1.166118717760433
0.5459600711289997,0.6283186393690787,0.7106772076091576,0.7930357758492367,0.8753943440893157,0.9577529123293946,1.0401114805694736,1.1224700488095527,1.2048286170496316
0.5446537753329241,0.6250370773900271,0.7054203794471301,0.7858036815042332,0.8661869835613362,0.9465702856184391,1.0269535876755422,1.1073368897326452,1.1877201917897482
0.5702457798020978,0.652280951917878,0.7343161240336583,0.8163512961494386,0.898386468265219,0.9804216403809991,1.0624568124967795,1.1444919846125599,1.22652715672834
0.6178339253767656,0.6952515160335268,0.7726691066902878,0.8500866973470489,0.92750428800381,1.004921878660571,1.0823394693173323,1.1597570599740932,1.2371746506308543
0.5859630796326912,0.6656484356779606,0.74533379172323,0.8250191477684994,0.9047045038137687,0.9843898598590382,1.0640752159043074,1.143760571949577,1.2234459279948462
0.6170442175747225,0.6988382321371879,0.7806322466996533,0.8624262612621187,0.9442202758245841,1.0260142903870495,1.1078083049495149,1.1896023195119803,1.2713963340744456
0.6098603654441449,0.6929695924486459,0.7760788194531468,0.8591880464576478,0.9422972734621486,1.0254065004666497,1.1085157274711506,1.1916249544756514,1.2747341814801525
0.6438833475331491,0.7235357552590035,0.8031881629848578,0.8828405707107122,0.9624929784365666,1.0421453861624208,1.1217977938882753,1.2014502016141297,1.281102609339984
0.6533425533449624,0.7321385094273433,0.8109344655097241,0.8897304215921049,0.9685263776744858,1.0473223337568667,1.1261182898392474,1.2049142459216284,1.2837102020040092
0.6442579595237389,0.7244807326281514,0.8047035057325639,0.8849262788369763,0.9651490519413888,1.0453718250458013,1.1255945981502138,1.2058173712546263,1.2860401443590388
0.6757641209200651,0.75530109126554,0.8348380616110149,0.9143750319564897,0.9939120023019646,1.0734489726474394,1.1529859429929143,1.2325229133383893,1.3120598836838642
0.6988523451982016,0.7776621433524398,0.8564719415066779,0.935281739660916,1.0140915378151543,1.0929013359693922,1.1717111341236304,1.2505209322778685,1.3293307304321067
0.70995176502325,0.7913452625403905,0.8727387600575309,0.9541322575746715,1.035525755091812,1.1169192526089524,1.1983127501260928,1.2797062476432335,1.361099745160374
0.7074919001660696,0.7931298636974944,0.8787678272289191,0.9644057907603438,1.0500437542917687,1.1356817178231935,1.2213196813546183,1.306957644886043,1.3925956084174678
0.7416589505411415,0.8254540893722676,0.9092492282033937,0.9930443670345197,1.076839505865646,1.160634644696772,1.244429783527898,1.328224922359024,1.41202006119015
0.7578852613219882,0.8379268888852799,0.9179685164485716,0.9980101440118633,1.078051771575155,1.1580933991384468,1.2381350267017384,1.31817665426503,1.3982182818283218
0.8008750889416566,0.8783612141364945,0.9558473393313324,1.0333334645261703,1.110819589721008,1.188305714915846,1.2657918401106838,1.3432779653055218,1.4207640905003596
0.755442043764983,0.8381804876305623,0.9209189314961416,1.0036573753617208,1.0863958192273,1.1691342630928794,1.2518727069584585,1.334611150824038,1.417349594689617
0.8237727322228481,0.9024666242042251,0.9811605161856021,1.059854408166979,1.138548300148356,1.217242192129733,1.2959360841111098,1.374629976092487,1.4533238680738638
0.8019834160744814,0.885433374951561,0.9688833338286407,1.05233329270572,1.1357832515828,1.2192332104598793,1.302683169336959,1.3861331282140386,1.4695830870911182
0.8661755346389888,0.9448093522210754,1.023443169803162,1.102076987385249,1.1807108049673356,1.2593446225494223,1.3379784401315091,1.4166122577135958,1.4952460752956824
0.8322043228099976,0.9195739787528883,1.006943634695779,1.0943132906386697,1.1816829465815606,1.269052602524451,1.356422258467342,1.4437919144102327,1.5311615703531234
0.8961701308333887,0.973195684908288,1.0502212389831873,1.1272467930580867,1.204272347132986,1.2812979012078853,1.3583234552827848,1.435349009357684,1.5123745634325834
0.9078987926866664,0.9894454920429523,1.0709921913992382,1.152538890755524,1.23408559011181,1.3156322894680959,1.3971789888243817,1.4787256881806676,1.5602723875369535
